Original,Difficulty,Simplified_0,Similarity_0,Difficulty_0,Simplified_1,Similarity_1,Difficulty_1,Simplified_2,Similarity_2,Difficulty_2,Simplified_3,Similarity_3,Difficulty_3,Simplified_4,Similarity_4,Difficulty_4,Simplified_5,Similarity_5,Difficulty_5,Simplified_6,Similarity_6,Difficulty_6,Simplified_7,Similarity_7,Difficulty_7
"La géologie actuelle, si informe qu'elle soit, doit nous faire clairement pressentir la manifestation future, et peutêtre prochaine, d'une semblable nécessité, qu'un vague instinct avait probablement révélé e aux philosophes de l'âge théologique, au milieu de leurs chimériques et pourtant opiniâtres rapprochemens entre l'astrologie et l'alchimie.",C2,"La géologie actuelle, malgré son manque d'informations, nous montre que nous devons faire face à une situation similaire dans le futur, et peut-être bientôt. Les philosophes de l'âge théologique devaient peut-être en avoir une idée grâce à un instinct vague, alors qu'ils cherchaient à relier l'astrologie et l'alchimie.",0.94112444,B2,"Les scientifiques d'aujourd'hui disent que notre planète pourrait avoir des problèmes de géologie dans l'avenir, et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment expliquer ça avec l'astrologie et l'alchimie.",0.85574377,B2,"Les scientifiques pensent que la Terre aura des problèmes de sol dans l'avenir et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.86517376,B2,"Les scientifiques disent que la Terre aura des problèmes avec son sol et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.8760059,B2,"Les scientifiques pensent que la Terre aura des problèmes avec son sol et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.87101877,B2,"Les scientifiques disent que la Terre a des problèmes avec son sol et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.8699054,B2,"Les scientifiques pensent que la Terre a des problèmes avec son sol et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.86400044,B2,"Les scientifiques disent que la Terre a des problèmes avec son sol et cela pourrait arriver bientôt. Les gens qui étudiaient la nature il y a longtemps, avant la science, pourraient avoir eu une idée de cela, mais ils ne savaient pas vraiment comment l'expliquer avec l'astrologie et l'alchimie.",0.8699054,B2
"Après avoir suffisamment considéré, du point de vue philosophique, le véritable but général de la science chimique, et les moyens fondamentaux d'exploration qui lui sont propres, l'ordre naturel des idées principales relatives à cette leçon nous conduit à examiner rapidement la position encyclopédique de la chimie, c'estàdire à justifier, d'une manière directe et spéciale, quoique sommaire, le rang que j'ai dû lui assigner dans la hiérarchie scientifique établie au début de ce traité.",C2,"Après avoir réfléchi à la philosophie de la chimie, on peut voir comment elle se situe dans l'ensemble des sciences et comment elle est explorée. Cela nous aide à comprendre où elle se place dans la hiérarchie des sciences et comment elle est étudiée.",0.9038883,B2,"Après avoir pensé à ce que dit la chimie, on peut voir où elle se place par rapport aux autres sciences et comment elle est étudiée. Cela nous aide à comprendre où elle se situe dans les sciences et comment on la fait.",0.8795644,B1,"Après avoir pensé à la chimie, on peut voir où elle se place par rapport aux autres sciences. Cela nous aide à comprendre où elle se situe dans les sciences.",0.86502665,B1,"Après avoir pensé à la chimie, on peut voir où elle se place. Cela nous aide à comprendre où elle se situe parmi les autres sciences.",0.8722588,B1,"Après avoir pensé à la chimie, on peut mieux comprendre où elle se situe. Cela nous aide à savoir où elle se place par rapport aux autres sciences.",0.8696512,B1,"Après avoir pensé à la chimie, on peut mieux comprendre où elle se situe. Cela nous aide à savoir où elle se place par rapport aux autres sciences.",0.8696512,B1,"Après avoir pensé à la chimie, on peut mieux comprendre où elle se situe. Cela nous aide à savoir où elle se place par rapport aux autres sciences.",0.8696512,B1,"Après avoir pensé à la chimie, on peut mieux comprendre où elle se situe. Cela nous aide à savoir où elle se place par rapport aux autres sciences.",0.8696512,B1
J'étais également incapable de distraction et d'étude.,C2,Je ne pouvais pas me détendre et apprendre en même temps.,0.7294405,B1,Je ne pouvais pas relaxer et apprendre en même temps.,0.7439331,B1,Je ne pouvais pas reposer et apprendre en même temps.,0.7471726,B1,Je ne pouvais pas dormir et apprendre en même temps.,0.74208045,A2,Je ne dormais pas et je ne pouvais pas apprendre en même temps.,0.72886163,B1,Je ne pouvais pas dormir et apprendre en même temps.,0.74208045,A2,Je ne dormais pas et je ne pouvais pas apprendre en même temps.,0.72886163,B1,Je ne pouvais pas dormir et apprendre en même temps.,0.74208045,A2
"On ne doit pas craindre d'attribuer aujourd'hui, en partie, au défaut habituel d'accomplissement de cette indispensable condition, le peu de rationnalité, de rigueur, et de liaison que les bons esprits remarque nt si péniblement dans la plupart des travaux chimiques.",C2,Il est important de ne pas craindre de dire que certains travaux scientifiques ne sont pas aussi bien organisés et logiques qu'ils devraient l'être en raison de manquements courants à une condition essentielle.,0.8991832,B2,"Il est important de ne pas être timide pour dire que certains travaux scientifiques ne sont pas aussi bien organisés et logiques qu'ils devraient l'être, parce que des erreurs courantes se produisent.",0.87450826,B2,"Il est important de parler de problèmes dans les recherches scientifiques, car il y a souvent des erreurs.",0.86006856,B1,Il faut parler des erreurs dans les expériences scientifiques pour les corriger.,0.8373634,B2,On doit parler des erreurs dans les expériences scientifiques pour les corriger.,0.8357313,B2,Il faut parler des erreurs dans les expériences scientifiques pour les corriger.,0.8373634,B2,On doit parler des erreurs dans les expériences scientifiques pour les corriger.,0.8357313,B2,Il faut parler des erreurs dans les expériences scientifiques pour les corriger.,0.8373634,B2
"On ne saurait méconnaître, en sc rutant philosophiquement ce sujet, que toute cette doctrine des affinités n'est réellement, dans son esprit originaire, qu'une tentative, nécessairement vaine, pour concevoir la nature intime des phénomènes chimiques, aussi radicalement inaccessible que le s essences analogues qu'on cherchait autrefois, par des procédés semblables, envers les phénomènes plus simples.",C2,"Il est évident que, en examinant cette idée de similitudes de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.9226285,C2,"Il est clair que quand on regarde cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.92206,C2,"Il est évident que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.92364824,C2,"Il est clair que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.92460555,C2,"Il est évident que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.9236483,C2,"Il est clair que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.92460555,C2,"Il est évident que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.9236483,C2,"Il est clair que quand on examine cette idée de ressemblances de près, on ne peut pas manquer de voir que cette théorie n'est en réalité qu'une tentative, qui échoue, de comprendre la nature des réactions chimiques, aussi profonde que les essences qu'on cherchait autrefois pour les phénomènes plus simples.",0.92460555,C2
"Finalement, il est aussi question de scepticisme, réalisation du stoïcisme, et décriant l'être autre comme subjectif et remettant donc en cause son aspect véridique et absolu",C2,"Finalement, il y a aussi du scepticisme, on parle de stoïcisme et on dit que penser que quelque chose est vrai dépend de qui le pense.",0.91487795,B2,"Finalement, il y a aussi des gens qui doutent, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.83295745,B2,"Finalement, il y a des gens qui ont des doutes, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.82877314,B2,"Finalement, il y a des gens qui ont des doutes sur les choses, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.82265645,B2,"En fin de compte, il y a des gens qui ont des doutes sur les choses, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.8207554,B2,"Finalement, il y a des gens qui ont des doutes sur les choses, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.8226565,B2,"En fin de compte, il y a des gens qui ont des doutes sur les choses, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.8207554,B2,"Finalement, il y a des gens qui ont des doutes sur les choses, ils parlent de stoïcisme et disent que penser qu'une chose est vraie dépend de qui la pense.",0.8226565,B2
"Telles sont les principales considérations philosophiques que je devais indiquer dans ce discours sur la nature et l'esprit de la science chim ique, sur les moyens fondamentaux d'investigation qui lui sont propres, sur sa vraie position encyclopédique, sur le genre et le degré de perfection dont elle est, en général, susceptible, sur les hautes propriétés philosophiques qui la caractérisent sous le double point de vue de la méthode et de la doctrine, et, enfin, sur le mode de division rationnelle qui lui convient.",C2,"Il y a plusieurs idées importantes à aborder dans mon discours sur la chimie, comme comment elle cherche à comprendre le monde, où elle se situe par rapport aux autres sciences, si elle est parfaite, comment elle pense et comment elle est organisée.",0.8820114,B2,"Il y a beaucoup de choses à parler dans mon discours sur la chimie, comme comment elle étudie le monde, où elle se situe par rapport aux autres sciences, si elle est parfaite, comment elle pense et comment elle est organisée.",0.8736329,B1,"Il y a beaucoup de choses à dire dans mon discours sur la chimie, comme comment elle étudie le monde, où elle se situe par rapport aux autres sciences, si elle est parfaite, comment elle pense et comment elle est organisée.",0.88378936,B1,"Je vais parler beaucoup de chimie dans mon discours, comme ce qu'elle fait, où elle se situe, si elle est parfaite, comment elle pense et comment elle est organisée.",0.857089,B1,Je vais parler beaucoup de chimie dans mon discours. Ça parle de où elle se situe et comment elle est organisée.,0.78130627,B1,Je vais parler de chimie beaucoup dans ma conversation. Ça parle de où elle se situe et comment elle est organisée.,0.7412784,B1,Je vais parler de chimie beaucoup. Ça parle de où elle se situe et comment elle est organisée.,0.76579624,B1,Je vais parler de chimie beaucoup. Ça parle de où elle se situe et comment elle est organisée.,0.76579624,B1
"Note : (retour) Une telle discussion serait, sans doute, peu nécessaire pour les esprits français, puissamment garantis, par les défauts comme par les qualités caractéristiques de notre génie national, contre toute invasion sérieuse du naturisme germanique.",C2,"Note : (retour) Les Français, avec leur génie national, sont très résistants aux idées étrangères, même si elles ont des points forts et des défauts.",0.93668675,B2,"Les Français sont souvent attachés à leurs traditions et à leur culture, même si d'autres pays ont des idées intéressantes.",0.8123867,B1,"Les Français aiment beaucoup leurs traditions et leur culture, mais ils aiment aussi apprendre de d'autres pays.",0.8026663,B1,Les Français aiment beaucoup leurs traditions et leur culture. Ils aiment aussi apprendre des autres pays.,0.7882236,B1,Les Français aiment beaucoup leurs traditions. Ils aiment aussi apprendre des autres pays.,0.7785394,B1,Les Français aiment leurs traditions. Ils aiment aussi apprendre des autres pays.,0.7538668,B1,Les Français aiment leurs traditions. Ils aiment aussi apprendre des autres pays.,0.7538668,B1,Les Français aiment leurs traditions. Ils aiment aussi apprendre des autres pays.,0.7538668,B1
On définit une contrainte comme étant est une chose imposée par l'extérieur contre la volonté d'un individu,C2,Une contrainte est quelque chose qui vient de l'extérieur et qui n'est pas choisie par une personne.,0.912112,B1,Un problème est quelque chose qui vient de l'extérieur et que tu ne peux pas choisir.,0.86153764,B1,Un problème est quand quelque chose ne va pas bien et que tu ne peux pas le faire tout seul.,0.8060176,A2,"Si quelque chose ne va pas bien, c'est quand tu as besoin d'aide pour le faire.",0.7978069,A2,"Si quelque chose ne va pas bien, on a besoin d'aide pour le faire.",0.7852187,A2,"Si quelque chose ne va pas bien, on demande de l'aide.",0.7376267,A2,"Si quelque chose ne va pas bien, on demande de l'aide.",0.7376267,A2,"Si quelque chose ne va pas bien, on demande de l'aide.",0.7376267,A2
"Il serait inutile d'insister davantag e aujourd'hui pour faire sentir qu'on ne saurait concevoir de chimie vraiment scientifique sans lui donner, préalablement, l'ensemble de la physique pour base générale.",C2,Il serait inutile de répéter que la chimie scientifique ne peut être comprise sans avoir d'abord appris la physique en profondeur.,0.93434024,C1,Dire que la chimie scientifique est difficile à comprendre sans avoir bien étudié la physique avant.,0.8440067,B2,Dire que la chimie est compliquée à comprendre si on n'a pas bien étudié la physique avant.,0.875326,B1,Dire que la chimie est difficile à comprendre si on n'a pas bien étudié la physique avant.,0.8734119,B1,Dire que la chimie est difficile si on n'a pas bien étudié la physique avant.,0.8796867,B1,"Si on ne sait pas bien la physique, on dit que la chimie est difficile.",0.8476793,B1,"Si on ne comprend pas bien la physique, on dit que la chimie est difficile.",0.8412482,B1,"Si on ne sait pas bien la physique, on dit que la chimie est difficile.",0.8476793,B1
"Parmi les sciences où l'immense multitude des sujets considérés excite spontanément à la formation des nomenclatures spéciales, la chimie est la seule où, par sa nature, les phénomènes soient assez simples, assez uniformes, et en même temps, assez détermin és, pour que la nomenclature rationnelle puisse être à la fois claire, rapide et complète, de façon à contribuer profondément au progrès général de la science.",C2,"Dans les sciences où il y a beaucoup de sujets à étudier, la chimie est unique car elle a des phénomènes simple et réguliers, ce qui permet de classer tout ce qu'on apprend de manière claire, rapide et complète, ce qui aide beaucoup à avancer dans la science.",0.89757115,B2,La chimie est un sujet de science qui est facile à comprendre parce qu'elle a des règles simples et qu'elle aide beaucoup à apprendre rapidement et bien.,0.8829534,B1,La chimie est un sujet de science qui est facile à comprendre parce qu'elle a des règles simples.,0.866227,B1,La chimie est un sujet de science qui est facile à comprendre.,0.7445467,B1,La chimie est un sujet de science qui est facile à comprendre.,0.7445467,B1,La chimie est un sujet de science qui est facile à comprendre.,0.7445467,B1,La chimie est un sujet de science qui est facile à comprendre.,0.7445467,B1,La chimie est un sujet de science qui est facile à comprendre.,0.7445467,B1
"Sous ce rapport philosophique, la physique ellemême, en vertu de sa moindre perfection nécessaire , ne saurait jamais avoir, pour les chimistes, autant d'utilité que l'astronomie, malgré ses relations bien plus intimes et plus étendues.",C2,"Selon cette approche philosophique, la physique elle-même, en raison de sa moindre perfection nécessaire, ne peut jamais avoir pour les chimistes autant d'utilité que l'astronomie, malgré ses relations bien plus étroites et plus étendues.",0.9770337,C2,"Selon cette philosophie, la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus étroitement liée à elle.",0.91705024,B2,"Cette philosophie dit que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9170072,B1,"La philosophie dit que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.90987754,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9079948,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9079948,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9079948,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9079948,B1
"La série qui en dérive paraît jusqu'ici devoir être essentiellem ent conforme à l'ensemble des propriétés connues, soit des élémens euxmêmes, soit de leurs principaux composés.",C2,"La série qui en découle semble jusqu'à présent devoir être conforme à toutes les propriétés connues, soit des éléments eux-mêmes, soit de leurs principaux composés.",0.97999823,C2,"La suite de cette série semble suivre toutes les règles connues, soit pour les éléments eux-mêmes, soit pour leurs principaux composés.",0.945655,C2,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1,La suite de cette série suit toutes les règles connues pour les éléments et leurs principaux composés.,0.90985525,C1
"Enfin, il faudrait, ce me semble, constater directement, avant tout, la réalité du point de départ, c'estàdire examiner s'il existe, en effet, entre les divers élémens, un ordre constant d'électrisation , qui se maintienne invariablement dans toutes les circonstances extérieures, et dans tous les états d'agrégation, et surtout dans tous les modes de décomposition: or, cet indispensable examen n'a pas encore été convenablement entrepris, et peutêtre même a ton lieu de craindre que son résultat général ne fût contraire au principe proposé.",C2,"Enfin, il est important de constater la réalité de départ, c'est-à-dire de vérifier si les différents éléments sont effectivement organisés de manière constante, quelle que soit la situation extérieure ou l'état dans lequel ils se trouvent. Malheureusement, cette vérification n'a pas encore été effectuée de manière approfondie, et il se peut que les résultats ne soient pas conformes à l'idée initiale.",0.8807162,B2,"En fin de compte, il est essentiel de regarder la situation réelle, c'est-à-dire de vérifier si tout est bien organisé, quoi qu'il en soit. Malheureusement, on n'a pas encore vérifié bien tout ça, et on ne sait pas si ça correspond à ce qu'on pensait.",0.8402046,B1,"Finalement, il est important de regarder la situation vraiment, c'est-à-dire de voir si tout va bien. Malheureusement, on n'a pas encore vérifié tout ça, donc on ne sait pas si ça correspond à ce qu'on pensait.",0.80777746,B1,"En fin de compte, il est important de regarder la situation vraiment. On n'a pas encore vérifié tout, donc on ne sait pas si tout va bien.",0.8332912,B1,"Finalement, il faut vraiment regarder la situation. On n'a pas encore tout vérifié, donc on ne sait pas si tout va bien.",0.83410716,B1,"Finalement, il faut vraiment regarder la situation. On n'a pas encore tout vérifié, donc on ne sait pas si tout va bien.",0.83410716,B1,"Finalement, il faut vraiment regarder la situation. On n'a pas encore tout vérifié, donc on ne sait pas si tout va bien.",0.83410716,B1,"Finalement, il faut vraiment regarder la situation. On n'a pas encore tout vérifié, donc on ne sait pas si tout va bien.",0.83410716,B1
"Nous devons surtout, par le motif cidessus indiqué, nous attacher ici à la première comparaison.",C2,"Il est essentiel, selon l'argument précédent, de se concentrer sur la première comparaison ici.",0.93853563,B2,"Il est très important, selon ce que l'on a dit avant, de se focaliser sur la première comparaison ici.",0.9160596,B1,"Il est très important, comme on a dit avant, de se concentrer sur la première comparaison ici.",0.9151906,B1,"Il faut bien se concentrer sur la première comparaison ici, comme on l'a dit avant.",0.9180465,B1,"Il faut bien écouter la première comparaison ici, comme on l'a dit avant.",0.9122022,B1,Il faut bien écouter ce que l'on a dit avant.,0.82359004,A2,Il est important de bien écouter ce que l'on a dit avant.,0.80064243,A2,Il faut bien écouter ce qu'on dit avant.,0.8148681,A2
Malheureusement l'admirable extension de la puissance chimique dans le siècle actuel a beaucoup plus porté jusqu'ici sur les facultés analytiques que sur les moyens synthétiques; en sorte que ces deux voies sont encore très loin de conserver entre ell es une exacte et constante harmonie.,C2,"Malheureusement, l'extension de la chimie aujourd'hui a plus développé l'analyse que la synthèse, donc ces deux domaines sont loin d'être en équilibre.",0.8942549,B2,"Tragiquement, la chimie aujourd'hui se concentre plus sur l'analyse que sur la synthèse, donc ces deux domaines ne sont pas équilibrés.",0.8705132,B2,"Malheureusement, on fait plus d'analyse que de synthèse en chimie aujourd'hui, donc ces deux parties ne sont pas aussi équilibrées.",0.89405495,B1,"Il y fait plus de travail d'analyse que de synthèse en chimie aujourd'hui, donc on ne fait pas aussi bien les deux choses.",0.87562793,B1,"Il y a plus de travail à faire pour comprendre les choses en chimie que pour les simplifier, donc on ne fait pas aussi bien les deux.",0.8749671,B1,"Il y a beaucoup de choses à apprendre en chimie, donc il est difficile de les simplifier tout en les comprenant bien.",0.8713125,B1,"Il y a beaucoup de choses à apprendre en chimie, donc ça peut être difficile de les comprendre bien.",0.8473033,B1,"Il y a beaucoup de choses à apprendre en chimie, donc ça peut être difficile de les comprendre.",0.8374424,B1
"Le grand exemple général des substances dites organiques, dont la théorie chimique est si compliquée malgré le petit nombre de leurs élémens, peut, sans doute, conduire à penser qu'une telle réduction n'offrirait point, pour le perfectionnement de l'ensemble des connaissances chimiques, d'aussi grands avantages qu'on le suppose communément.",C2,"La grande diversité des substances organiques, qui sont complexes malgré leur faible nombre d'éléments, pourrait faire croire que simplifier leur théorie chimique ne donnerait pas aussi beaucoup d'avantages pour comprendre mieux la chimie.",0.9265387,C1,"Il y a beaucoup de différents types de substances organiques, même si elles ne contiennent que peu d'éléments, ce qui pourrait faire penser que simplifier leur théorie chimique ne donnerait pas beaucoup d'avantages pour mieux comprendre la chimie.",0.915323,B2,"Il y a beaucoup de types de substances organiques, même si elles sont simples, ce qui pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.9005954,B1,"Il y a beaucoup de types de substances organiques, même si elles sont simples. Ça pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.8897865,B1,"Il y a beaucoup de types de substances organiques, même si elles sont simples. Ça pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.8897865,B1,"Il y a beaucoup de types de substances organiques, même si elles sont simples. Ça pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.8897865,B1,"Il y a beaucoup de types de substances organiques, même si elles sont simples. Ça pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.8897865,B1,"Il y a beaucoup de types de substances organiques, même si elles sont simples. Ça pourrait faire penser qu'il n'y a pas beaucoup à apprendre en chimie.",0.8897865,B1
"Le marquis professait une haine vigoureuse pour les lumières : ce sont les idées, disait-il, qui ont perdu l'Italie ; il ne savait trop comment concilier cette sainte horreur de l'instruction, avec le désir de voir son fils Fabrice perfectionner l'éducation si brillamment commencée chez les jésuites.",C2,"Le marquis détestait vivement les idées, il disait que c'est elles qui ont perdu l'Italie. Il ne savait pas comment concilier cette haine de l'éducation avec le souhait de voir son fils Fabrice continuer à apprendre chez les jésuites.",0.97634697,B2,"Le marquis n'aimait pas les idées, il disait qu'elles avaient perdu l'Italie. Il ne savait pas comment vouloir que son fils Fabrice continue d'apprendre chez les jésuites avec ça.",0.9516968,B1,"Le marquis ne voulait pas que son fils Fabrice apprenne chez les jésuites, il disait que cela n'était pas bon pour l'Italie. Il ne savait pas comment faire pour que son fils continue d'apprendre avec ça.",0.9320358,B1,Le marquis ne voulait pas que son fils Fabrice va chez les jésuites. Il dit que c'est pas bon pour l'Italie. Il ne sait pas comment faire pour que son fils continue d'apprendre avec ça.,0.92206335,B1,Le marquis ne veut pas que son fils Fabrice va chez les jésuites. Il pense que c'est pas bon pour l'Italie. Il ne sait pas comment faire pour que son fils continue d'apprendre avec ça.,0.9023249,B1,Le marquis ne veut pas que son fils Fabrice va chez les jésuites. Il pense que c'est pas bon pour l'Italie. Il ne sait pas comment faire pour que son fils continue d'apprendre avec ça.,0.9023249,B1,Le marquis ne veut pas que son fils Fabrice va chez les jésuites. Il pense que c'est pas bon pour l'Italie. Il ne sait pas comment faire pour que son fils continue d'apprendre avec ça.,0.9023249,B1,Le marquis ne veut pas que son fils Fabrice va chez les jésuites. Il pense que c'est pas bon pour l'Italie. Il ne sait pas comment faire pour que son fils continue d'apprendre avec ça.,0.9023249,B1
"Quelque opinion qu'on adopte sur l'origine de notre constitution terrestre, on peut, ce me semble, admettre, en effet, comme assez plausible, quoique nullement susceptible de démonstratio n véritable, sinon la répartition nécessairement presque uniforme des divers élémens, du moins que leur abondance doit être beaucoup moins inégale, dans l'ensemble du globe, que ne paraît l'indiquer jusque ici l'exploration de sa surface.",C2,"Quelle que soit l'idée que l'on a sur la façon dont notre planète a été créée, il est probable, à mon avis, de penser que les différents éléments sont répartis de manière presque uniforme sur la Terre, même si cela n'est pas tout à fait démontré.",0.86288303,B1,"Quelle que soit l'idée que l'on a sur la création de la Terre, il est probable que tout est partout sur elle, même si on ne peut pas le prouver tout à fait.",0.86978924,B1,"Quelle que soit l'idée que l'on a sur la Terre, il y a peut-être tout partout, mais on ne peut pas le vraiment prouver.",0.84967035,B1,"Quelle que soit l'opinion sur la Terre, il y a peut-être des choses partout, mais on ne peut pas le vraiment montrer.",0.85617447,B1,"Quelle que soit l'idée sur la Terre, il y a peut-être des choses partout, mais on ne peut pas vraiment les voir.",0.85058177,B1,"Quelle que soit l'idée sur la Terre, il y a peut-être des choses partout, mais on ne peut pas les voir vraiment.",0.85081184,B1,"Quelle que soit l'idée sur la Terre, il y a peut-être des choses partout, mais on ne les voit pas vraiment.",0.8570019,B1,"Quelle que soit l'idée sur la Terre, il y a peut-être des choses partout, mais on ne les voit pas vraiment.",0.8570019,B1
M. Ampère paraît être le premier qui ait dignement signalé l'importance d 'une semblable recherche: et tel est le principal mérite du travail remarquable qu'il publia sur ce sujet en .,C2,M. Ampère a été le premier à montrer l'importance de cette recherche et c'est le principal avantage de son excellent livre sur ce sujet.,0.9669514,B1,M. Ampère a été le premier à dire que cette recherche est importante et son livre est très bon pour apprendre ça.,0.93139935,B1,M. Ampère a dit que cette recherche est importante et son livre est bon pour apprendre.,0.91921914,B1,M. Ampère dit que cette recherche est importante et son livre est bon pour apprendre.,0.9214819,B1,M. Ampère dit que cette recherche est importante et son livre est utile pour apprendre.,0.9292468,B1,M. Ampère pense que c'est important et son livre aide à apprendre.,0.91938925,B1,M. Ampère pense que c'est important et son livre l'aide à apprendre.,0.9147535,B1,M. Ampère pense que c'est important et son livre l'aide beaucoup à apprendre.,0.9152921,B1
"Lorsqu'elle me vit, ses paroles s'arrêtèrent sur ses lèvres ; elle demeura tout interdite ?",C2,"Quand elle me voit, elle se tait tout de suite, elle ne dit rien.",0.8793916,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1,"Quand elle me voit, elle se tait tout de suite.",0.85821784,B1
